,hhcode,idc,age,sex,marital_status,ever_admitted,max_level_achieved,currently_enrolled,why_not,region,province_x,_merge,subprovince code,province_y,subprovince
311,1021030112,53,7,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
312,1021030112,57,10,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
313,1021030112,58,7,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
314,1021030112,59,4,female,1,no,,no,10.0,urban,1,both,1021,Punjab,Sargodha 
315,1021030201,54,8,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
316,1021030202,53,6,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
317,1021030204,52,8,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
318,1021030207,52,7,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
319,1021030207,53,5,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
320,1021030209,52,7,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
321,1021030209,53,5,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
322,1021030212,52,7,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
323,1021030212,53,5,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
324,1021030307,3,10,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
325,1021030307,54,8,male,1,no,,no,11.0,urban,1,both,1021,Punjab,Sargodha 
326,1021030307,55,5,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
327,1021030309,52,6,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
328,1021030312,54,7,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
329,1021030312,55,5,female,1,no,,no,4.0,urban,1,both,1021,Punjab,Sargodha 
330,1021040101,52,7,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
331,1021040103,52,9,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
332,1021040105,52,4,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
333,1021040108,2,10,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
334,1021040108,52,5,male,1,no,,no,10.0,urban,1,both,1021,Punjab,Sargodha 
335,1021040110,52,9,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
336,1021040110,53,7,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
337,1021040110,54,5,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
338,1021040111,55,8,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
339,1021040112,52,10,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
340,1021040112,53,9,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
341,1021040112,54,8,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
342,1021040112,55,7,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
343,1021040203,53,6,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
344,1021040204,52,10,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
345,1021040204,53,8,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
346,1021040204,54,4,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
347,1021040205,52,9,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
348,1021040205,53,8,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
349,1021040205,54,4,female,1,no,,no,10.0,urban,1,both,1021,Punjab,Sargodha 
350,1021040206,53,4,male,1,no,,no,10.0,urban,1,both,1021,Punjab,Sargodha 
351,1021040208,52,9,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
352,1021040209,55,8,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
353,1021040209,56,7,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
354,1021040210,2,10,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
355,1021040210,52,8,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
356,1021040210,53,6,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
357,1021040210,54,4,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
358,1021040211,3,10,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
359,1021040301,52,4,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
360,1021040301,59,10,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
361,1021040301,60,5,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
362,1021040302,52,9,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
363,1021040306,53,8,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
364,1021040306,54,5,female,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
365,1021040307,52,9,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
366,1021040309,2,10,male,1,yes,,yes,,urban,1,both,1021,Punjab,Sargodha 
367,1022010101,54,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
368,1022010102,52,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
369,1022010102,53,6,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
370,1022010103,4,10,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
371,1022010103,53,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
372,1022010103,54,6,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
373,1022010106,52,10,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
374,1022010110,1,10,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
375,1022010110,52,9,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
376,1022010110,53,4,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
377,1022010111,53,7,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
378,1022010112,53,9,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
379,1022020102,53,6,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
380,1022020102,54,4,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
381,1022020103,53,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
382,1022020103,54,5,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
383,1022020104,2,10,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
384,1022020104,54,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
385,1022020104,55,4,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
386,1022020105,4,10,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
387,1022020106,3,10,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
388,1022020106,53,6,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
389,1022020110,55,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
390,1022020110,56,6,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
391,1022020112,54,9,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
392,1022020112,55,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
393,1022020115,53,9,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
394,1022020115,54,5,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
395,1022030101,53,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
396,1022030103,54,9,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
397,1022030104,54,7,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
398,1022030106,52,6,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
399,1022030108,53,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
400,1022030108,54,4,male,1,no,,no,10.0,rural,1,both,1022,Punjab,Rawalpindi 
401,1022030109,53,9,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
402,1022030109,54,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
403,1022030110,52,6,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
404,1022030110,53,4,female,1,no,,no,17.0,rural,1,both,1022,Punjab,Rawalpindi 
405,1022030111,53,9,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
406,1022030111,54,6,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
407,1022030112,52,6,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
408,1022030113,52,5,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
409,1022030113,53,4,male,1,yes,2.0,no,,rural,1,both,1022,Punjab,Rawalpindi 
410,1022030116,52,5,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
411,1022030116,53,4,male,1,no,,no,10.0,rural,1,both,1022,Punjab,Rawalpindi 
412,1022040101,3,10,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
413,1022040101,53,8,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
414,1022040101,54,4,male,1,no,,no,10.0,rural,1,both,1022,Punjab,Rawalpindi 
415,1022040102,52,5,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
416,1022040104,53,10,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
417,1022040104,54,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
418,1022040104,55,7,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
419,1022040104,56,6,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
420,1022040105,54,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
421,1022040110,54,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
422,1022040111,53,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
423,1022040112,53,5,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
424,1022040113,55,10,female,1,no,,no,1.0,rural,1,both,1022,Punjab,Rawalpindi 
425,1022040113,56,8,male,1,no,,no,1.0,rural,1,both,1022,Punjab,Rawalpindi 
426,1022040114,52,8,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
427,1022040114,53,6,female,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
428,1022040114,54,4,male,1,yes,,yes,,rural,1,both,1022,Punjab,Rawalpindi 
429,1031010102,54,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
430,1031010103,52,9,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
431,1031010103,53,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
432,1031010103,54,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
433,1031010105,52,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
434,1031010105,53,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
435,1031010111,3,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
436,1031010111,52,9,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
437,1031010201,52,10,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
438,1031010201,53,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
439,1031010203,52,10,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
440,1031010203,54,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
441,1031010204,52,6,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
442,1031010205,4,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
443,1031010205,53,6,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
444,1031010206,53,9,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
445,1031010208,3,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
446,1031010208,54,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
447,1031010208,55,6,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
448,1031010210,3,10,male,1,yes,2.0,no,,urban,1,both,1031,Punjab,Faisalabad 
449,1031010210,52,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
450,1031010210,53,6,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
451,1031010210,54,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
452,1031010211,54,10,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
453,1031010211,55,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
454,1031010212,52,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
455,1031010212,53,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
456,1031010302,52,4,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
457,1031010306,53,4,female,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
458,1031010307,52,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
459,1031010308,52,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
460,1031010308,54,10,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
461,1031010309,53,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
462,1031010310,52,6,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
463,1031010311,52,6,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
464,1031010311,53,6,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
465,1031010312,53,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
466,1031010312,54,6,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
467,1031010402,52,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
468,1031010404,52,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
469,1031010405,3,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
470,1031010405,52,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
471,1031010406,53,4,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
472,1031010407,52,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
473,1031010407,53,4,male,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
474,1031010409,53,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
475,1031010411,55,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
476,1031020102,55,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
477,1031020106,52,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
478,1031020109,55,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
479,1031020110,52,4,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
480,1031020111,2,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
481,1031020111,52,9,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
482,1031020111,53,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
483,1031020112,53,9,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
484,1031020201,52,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
485,1031020203,54,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
486,1031020206,53,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
487,1031020208,54,9,female,1,no,,no,3.0,urban,1,both,1031,Punjab,Faisalabad 
488,1031020208,55,5,male,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
489,1031020210,53,9,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
490,1031020210,54,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
491,1031020210,55,4,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
492,1031020303,52,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
493,1031020305,53,6,female,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
494,1031020306,53,10,female,1,yes,4.0,no,,urban,1,both,1031,Punjab,Faisalabad 
495,1031020307,53,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
496,1031020311,52,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
497,1031020311,53,6,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
498,1031020312,52,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
499,1031020401,52,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
500,1031020401,53,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
501,1031020401,54,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
502,1031020404,52,10,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
503,1031020404,53,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
504,1031020409,52,5,male,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
505,1031020411,54,10,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
506,1031020412,52,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
507,1031020412,53,4,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
508,1031030101,53,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
509,1031030101,54,7,male,1,no,,no,1.0,urban,1,both,1031,Punjab,Faisalabad 
510,1031030102,52,4,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
511,1031030106,56,8,male,1,no,,no,1.0,urban,1,both,1031,Punjab,Faisalabad 
512,1031030106,57,6,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
513,1031030109,52,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
514,1031030109,53,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
515,1031030201,52,10,female,1,no,,no,4.0,urban,1,both,1031,Punjab,Faisalabad 
516,1031030201,53,6,female,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
517,1031030202,52,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
518,1031030204,55,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
519,1031030207,5,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
520,1031030207,53,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
521,1031030208,3,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
522,1031030211,52,4,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
523,1031030302,4,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
524,1031030302,54,7,male,1,no,,no,9.0,urban,1,both,1031,Punjab,Faisalabad 
525,1031030303,2,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
526,1031030303,52,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
527,1031030303,53,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
528,1031030303,54,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
529,1031030306,55,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
530,1031030307,3,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
531,1031030307,53,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
532,1031030307,54,6,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
533,1031030307,55,4,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
534,1031030309,56,10,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
535,1031030309,57,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
536,1031030311,52,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
537,1031030311,53,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
538,1031030311,54,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
539,1031030312,53,8,male,1,no,,no,1.0,urban,1,both,1031,Punjab,Faisalabad 
540,1031030402,54,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
541,1031030402,55,6,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
542,1031030403,54,4,female,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
543,1031030404,53,4,male,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
544,1031030407,54,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
545,1031030408,53,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
546,1031030408,54,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
547,1031030409,2,10,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
548,1031030409,55,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
549,1031040101,53,4,female,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
550,1031040106,53,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
551,1031040109,53,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
552,1031040109,54,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
553,1031040201,53,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
554,1031040201,54,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
555,1031040202,53,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
556,1031040202,54,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
557,1031040202,55,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
558,1031040207,52,10,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
559,1031040207,53,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
560,1031040207,54,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
561,1031040212,53,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
562,1031040212,54,6,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
563,1031040212,55,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
564,1031040303,52,5,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
565,1031040304,53,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
566,1031040304,54,7,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
567,1031040305,52,9,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
568,1031040308,52,8,male,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
569,1031040308,53,5,female,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
570,1031040309,52,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
571,1031040401,52,10,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
572,1031040401,53,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
573,1031040401,54,5,female,1,no,,no,10.0,urban,1,both,1031,Punjab,Faisalabad 
574,1031040402,55,8,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
575,1031040403,53,5,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
576,1031040405,52,7,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
577,1031040408,52,4,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
578,1031040409,53,6,female,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
579,1031040411,52,8,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
580,1031040411,53,6,male,1,yes,,yes,,urban,1,both,1031,Punjab,Faisalabad 
581,1032010102,52,10,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
582,1032010102,53,8,male,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
583,1032010102,54,6,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
584,1032010104,55,10,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
585,1032010104,56,9,male,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
586,1032010106,4,10,male,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
587,1032010109,54,4,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
588,1032010110,54,9,male,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
589,1032010111,52,7,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
590,1032010116,54,9,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
591,1032020101,53,8,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
592,1032020101,54,6,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
593,1032020102,54,9,male,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
594,1032020103,3,10,male,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
595,1032020103,52,8,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
596,1032020103,53,6,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
597,1032020103,54,4,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
598,1032020104,54,9,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
599,1032020104,55,4,female,1,no,,no,10.0,rural,1,both,1032,Punjab,Jhelum
600,1032020105,54,6,male,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
601,1032020107,53,10,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
602,1032020107,54,4,male,1,no,,no,10.0,rural,1,both,1032,Punjab,Jhelum
603,1032020109,53,9,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
604,1032020114,52,10,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
605,1032020114,53,7,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
606,1032020115,54,9,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
607,1032030107,53,10,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
608,1032030107,55,5,female,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
609,1032030108,52,8,male,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
610,1032030108,53,6,male,1,yes,,yes,,rural,1,both,1032,Punjab,Jhelum
