id,hhcode,idc,age,sex,marital_status,ever_admitted,max_level_acheived,currently_enrrolled,why_not,region,province_x,subprovince code,province_y,subprovince,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,_merge
1676,1041020303.0,53,4,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1677,1041020304.0,53,7,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1678,1041020305.0,52,4,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1679,1041020307.0,52,4,male,unmarried/never married,no,,no,10.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1680,1041020308.0,2,15,male,unmarried/never married,yes,3.0,no,,urban,1,1041,Punjab,Gujranwala,,,,,both
1681,1041020308.0,54,13,female,unmarried/never married,no,,no,4.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1682,1041020308.0,55,9,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1683,1041020308.0,56,7,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1684,1041020311.0,3,15,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1685,1041020311.0,4,12,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1686,1041020311.0,52,8,female,unmarried/never married,no,,no,11.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1687,1041020311.0,53,6,male,unmarried/never married,no,,no,10.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1688,1041020312.0,1,14,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1689,1041020312.0,2,12,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1690,1041020312.0,53,7,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1691,1041020312.0,54,4,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1692,1041020401.0,52,13,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1693,1041020401.0,53,9,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1694,1041020401.0,54,4,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1695,1041020402.0,3,12,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1696,1041020402.0,55,14,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1697,1041020404.0,52,5,male,unmarried/never married,no,,no,9.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1698,1041020405.0,52,5,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1699,1041020406.0,53,5,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1700,1041020408.0,52,8,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1701,1041020408.0,53,6,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1702,1041020409.0,4,13,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1703,1041020409.0,53,11,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1704,1041020409.0,54,9,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1705,1041020409.0,55,7,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1706,1041020409.0,56,5,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1707,1041020411.0,2,14,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1708,1041020411.0,3,12,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1709,1041020411.0,52,10,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1710,1041020411.0,53,8,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1711,1041020411.0,54,6,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1712,1041020411.0,55,5,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1713,1041020412.0,2,10,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1714,1041020412.0,52,14,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1715,1041020412.0,53,8,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1716,1041020412.0,54,7,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1717,1041020412.0,55,5,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1718,1041030101.0,2,11,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1719,1041030101.0,52,14,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1720,1041030101.0,53,8,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1721,1041030103.0,3,13,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1722,1041030103.0,55,8,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1723,1041030103.0,56,6,female,unmarried/never married,no,,no,11.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1724,1041030103.0,57,4,female,unmarried/never married,no,,no,10.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1725,1041030104.0,55,5,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1726,1041030105.0,53,5,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1727,1041030107.0,2,13,male,unmarried/never married,yes,5.0,no,,urban,1,1041,Punjab,Gujranwala,,,,,both
1728,1041030107.0,52,15,female,unmarried/never married,yes,5.0,no,,urban,1,1041,Punjab,Gujranwala,,,,,both
1729,1041030107.0,53,11,female,unmarried/never married,no,,no,1.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1730,1041030107.0,54,9,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1731,1041030107.0,55,6,female,unmarried/never married,no,,no,1.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1732,1041030107.0,56,4,male,unmarried/never married,no,,no,10.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1733,1041030108.0,2,11,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1734,1041030108.0,52,9,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1735,1041030108.0,53,7,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1736,1041030108.0,54,4,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1737,1041030109.0,52,5,female,unmarried/never married,no,,no,10.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1738,1041030110.0,2,11,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1739,1041030111.0,2,12,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1740,1041030111.0,52,9,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1741,1041030111.0,53,7,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1742,1041030202.0,4,14,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1743,1041030202.0,54,11,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1744,1041030202.0,55,8,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1745,1041030203.0,52,7,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1746,1041030203.0,53,5,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1747,1041030204.0,54,12,female,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1748,1041030205.0,2,15,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1749,1041030205.0,3,11,male,unmarried/never married,no,,no,11.0,urban,1,1041,Punjab,Gujranwala,,,,,both
1750,1041030206.0,2,10,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1751,1041030207.0,3,10,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
1752,1041030207.0,4,10,male,unmarried/never married,yes,,yes,,urban,1,1041,Punjab,Gujranwala,,,,,both
